,Rate,Review,Label
36,9.0, Quán gần nhà mình cơ mà giờ mới có dịp ghé đây ăn vị đây là vị khoái khẩu của lượng ăn khá chè còn lại cũng khá ăn rất bố trí chỗ ngồi cho mọi người ngồi ở ngoài nên rất thoáng đãng rộng để sẵn thực đơn và giấy bút ở ngoài để mọi người gọi món ở ngoài nên rất tiện lợi và nhanh cả hợp nhân viên phục vụ rất nhiệt định sẽ quay lại khi có,pos
122,9.2, Quán cũng dễ tìm sáng sủa rộng rãi đầu ăn thấy bình ăn xong rồi lại thèm thế bún hơi ít nhưng nước dùng bao nhiêu hải sản bên trong nữa ăn lạ miệng dã man con kèm quẩy chấm cùng thì trên cả tuyệt cực hợp với cái thời tiết lạnh lạnh mấy tháng trước cho cả đống ớt rồi vừa ăn vừa xuýt xoa vụ nhanh nhẹn nhiệt thi thoảng thèm lại ăn hi,pos
776,3.4, Mình nhờ Foody mà đã tìm đến quán ăn thử và cũng sẽ không bao giờ quay lại đây ăn ăn hết cà rốt sợi trong bát nước chấm thì xin chủ đứng tuổi tóc xoăn tỏ vẻ khó chịu và nói đây không phục vụ thêm cà rốt cháu mắm trong vịt đỏ lấy dùm đa cuốn cũng k cho lấy đếm bánh cát đôi là cuốn cho đúng rách hoặc ướt xin thêm không cho và khó thì mỗi cái con tôm cắt đôi và vảy vảy tý thịt ăn trông xe mất,neg
94,10.0, Một lần được cty cho đến ăn mà bjo bạn bè tụ tập đây luôn là chỗ mình gợi ý đầu Đồ ăn Không gian giá hợp,pos
1001,1.0, Trời chưa bao giờ tôi thấy một bát chè to khủng khiếp đến như thô cái gì cùng chém thật rồi tống vào cho đầy ôi miếng thạch miếng mít to đến nửa bao Chè này từ Đà Nẵng ra hay từ Hà nhưng nếu của vùng miền nào thì chỉ có những người người không có thẩm mỹ mới trình bày các nguyên liệu như đã thế còn không ôi cái thìa màu đen khoằm lên cho vào ngoác cả mồm ra may ra mới Người Hà Nội ăn uống thanh tinh đâu có tham nhiều mà phải tống vào như hổ Cầm bát chè ăn mà phát Thật kinh Có cho thêm tiền cũng không bao giờ bước chân vào đây,neg
411,5.0, Nhiều mà no lắm cũng bình thường,neu
472,4.6, Quán không bật điều hòa vì chê vắng đồ ăn cũng bình giá cả thì tạm chấp nhận nhưng có lẽ vì vậy mà nhân viên quán từ chối không bật điều hòa cho tụi,neu
930,4.0, Nói chung là ko Vị bún thang theo mình phải thanh đạm thơm mùi tôm khô ngọt từ xương nhưng mà nước dùng ở đây không như Đậm vì gia vị nước nước lèo cứ sai sai thế nào Thấy đông khách mà chất lượng thì thường,neg
892,3.0, Hnay đi ăn Món Huế ở Nguyễn Khánh Toàn mà thất vọng kinh Gọi nem bánh bún bún thịt nướng và Bạn nhân viên phục vụ mình món chè đầu mình bảo món này phải mang ra sau bạn ấy bảo tại anh chị k dặn Sau đó bạn ấy phục vụ mình tiếp món bún mình bảo đưa nem vs bánh bèo lên trước sau bạn ấy mới mang Chưa kể rau xà lách rửa còn nguyên mình gọi bạn ấy ra thì k đc lời xin lỗi chỉ đổi cho mình đĩa rau Mình kiểm tra đĩa này cũng tệ như đĩa vừa rau còn héo nữa thế là mình trả tiền rồi đi Thôi tạm biệt và không hẹn gặp lại,neg
156,9.0, Quán có decor hiện đại và mang cảm giác dễ Không gian nhiều cây Đi nhóm hay đi cặp cũng thoải mái Ngồi học hay làm việc cũng là một nơi lí View nhìn ra ngoài phố khá lên đèn còn lung linh Đồ uống ngon và bắt Mình chưa thử dessert ở đây nên khi nào phải quay lại để thử nốt Nhân viên lịch sự và ưa nhìn,pos
681,3.2, Quán này ăn từ hồi còn cách đây năm thỉnh thoảng cũng quay lại xem nó ra Chất lượng thì ngày cang đi phục vụ thì hách dịch từ xưa đến nay nên cũng chẳng đi xuống hơn đc Tính ra thì ko Giá cả mập mờ Nói chung là vẫn thắc mắc sao quán này vẫn tồn tại Mình ko tin cái sốt vang ở đó làm bằng thịt bò đâu a,neg
959,2.0, Đợt đầu mới yêu mình hay lên foody tìm mấy chỗ đi ăn giá cả hợp lý thấy mn đều rv khen chỗ này ổn nên mình rủ anh ny Nói chung đến nơi thì ấn tượng đầu là quán trông quá xập xệ và đã chán chán Xong đến lúc gọi đồ nhìn menu cũng đầy đặn và thì đồ nướng ăn dc có mấy miếng đã hồi đó bọn mình còn ngại ngùng nên ăn ít chứ như bh chắc đax ny mình gọi thêm suất gà nv bê ra thì lèo tèo xong còn lõng ăn dc mấy miếng thì phomai dính hết xuống Ăn xong lúc thanh toán hết mà như dở Điều duy nhất ok là chị chủ nhiệt tình hỏi thế,neg
406,5.0, Không gian Bún ngon nhưng thịt còn hơi Nem tạm được nhưng hình như biết mình khách lạ nên chủ quán đem ra đĩa nem to dễ sợ mà tụi mình thì lại không thích ăn nem lắm nên ăn có miếng còn lại cả,neu
465,5.0, Ăn rất giá hợp lý,neu
753,1.0, Chả hiểu sao các b lại thích nổi quán phục vụ thì thái độ khó Bún thì lèo tèo lại cn thực sự mình k thể mê lần mình vào ăn thử quán vì ngày trc đi học ở đây thấy quán Đường Láng ngay cạnh cái ngõ ăn thấy Và quán này là mở đầu tiên ở dãy bbh luôn Các b ăn thử Khác hẳn quán dở tệ,neg
438,4.8, không xe xôi ngon như ra ra ô ngon hơn,neu
716,1.0, Mình từng rất thích phở áp chảo ở Sau năm quay trở lại thấy sốc toàn tập về chất lượng và cách phục Thịt bò xào sẵn một chậu khi cho vào bát phở đã nguội từ Nước phở đục và quá nhiều Chất lượng phục vụ còn tệ hại Chỗ ngồi chật như Mình đi bốn người bê ra Chờ một lúc lâu các bàn đến sau cũng đã có phở ra rồi mà vẫn chưa thấy của mình Chạy ra báo ông chủ là bàn mình vẫn thiếu hai bát thì ông chủ rút luôn tiền ra bảo nếu không chờ được thì trả lại thái độ rất kinh khỉnh coi thường Chắc chắn sẽ không bao giờ quay lại đây,neg
736,4.0, Thấy điểm cao đi ăn mà chán vãi phí công đi lại còn mất vệ sinh,neg
883,4.0, Thấy quán view rộng thoáng mát trông sang chảnh nhưnh chất lượng thức ăn k biết có vấn đề j không nhưng m đi ăn cùng các bạn thì đều bị đau bụng Kim chi ngon nhưng thịt và lẩu thì bình thường,neg
762,2.6, Không ra gì,neg
951,3.4, Quán ăn rất ngon nhưng quá Giá nồi lẩu thấp nhất là mà lèo tèo vài ăn cg phải ăn nồi Quá đắt để chấp nhận đc,neg
172,9.0, Nhà hàng trên tầng khách sạn View từ trên cao buổi tối rất lung viên rất nhiệt thân lịch chuyên ko nhiều món nhưng khá Giá chưa bao gồm phí phục vụ và uống có các loại trà rất hợp ăn dimsum,pos
565,5.0, Gần nhiều trường thpt nên là lượng khách chủ yếu là học sinh sinh Mình hay đi giờ trưa nên rất là phục vụ tệ hơn KFC ở những chỗ khác cơm toàn bị cho sẵn sốt gà của KFC thì chỗ nào cũng giống nhau rồi,neu
858,3.8, Rẻ và có nhiều loại để chọn,neg
715,2.0, Cá nhân mình cũng thấy sốc khi quay lại quán Hình ảnh của ngày xưa đã ko Giờ là kênh bẩn ăn cảm thấy ko an toàn tí nào,neg
188,9.0, Ăn ở đây ngon dã man thích,pos
795,3.6, Phục vụ quá Order cho khách xong quên Đồ ăn hết lên hết xuống cũng không báo như Ngon dở chưa biết nhưng phục vụ như này chắc,neg
869,3.8, Phải cho nhà hàng này điểm bộ môn Quảng cáo hào ảnh chụp lung linh nhưng thực tế thì rất Họ vẫn để qc buffet trưa là dim sum ko có lẩu hay salad nhưng khi tới ăn thì nv nói là chỉ có lẩu và salad ko có dim Ăn suất thì các món khai vị đều salad quá nhiều vịt quay như kiểu được quay nóng trong lò vi Dim sum có loại tạm ổn có loại quá ngon nhất chỉ có bánh bao kim Lẩu thái chua cay thì siêu cay và siêu nhiều dầu Ăn xong mà bụng khó chịu tới chiều tối và thực sự không xứng đáng với số tiền đã bỏ,neg
131,9.4, Vị trí Cuối cùng ngõ Đặng Văn Ngữ ngay trước cổng trường Kim Liên có quán ăn vặt kiểu này nhưng quán chị Nui này là nổi nhất Món gì cũng có luôn chủ yếu là đồ ăn vắt đồ hàn từ mì đen cơm trộn cơm gà kim chi ngoài ra không thể thiếu món gắn liền với tên quán nui xào bò khô nui xào bò tươi mì xào spagheti bò sốt nữa ngày xưa quyết tâm thi cấp vào Kim Liên mặc dù xa nhà vì xung quanh nhiều hàng ăn và hàng quần áo,pos
609,4.0, Mình thề là mình ko thể cảm nổi đồ ăn ở aeon mall Mình đã thử ăn từ nhà hàng đến food Ko có j ngon Sushi ăn tanh May mua có mấy miếng chứ mua hộp to chắc vứt đi Quảng cáo thì rõ rầm rộ xong khen lồng khen lộn lên Nhìn rõ đẹp chỉ phù hợp với sống ảo,neg
963,3.8, Ở ngoài giống đc trog ảnh thì sướng biết ít đề phòng Thấy món ga xào phô mai hay hay đến thử dù biết it hơn ảnh huhu chắc phô mai bằng ảnh lun mất Nhưng ăn cũng tạm ổn Mà nuoc xao hơi ít nhan vien mag nồi gà ra bật bếp r vut đấy tu lúc phô mai chảy ra đến lúc nồi cháy đc ph Nhà hàng cũng chả dậy ăn gi cả khi mấy ổng đứng chém gió bên The là đành tắt bếp cháy het ở dưới ý Mà nv cha nhiệt tình gi cả nồi gà xào cháy đáy k đủ nên định gọi thêm nướng Nhìn bàn khác nướng chac đc ảnh có khi ít hơn Cái khay đựng siêu mỏng ý Nhưng đói vs tiện nên định Thì chị chủ soang chảnh bắt nhân viên dọn hết đồ chấm đi Ui ko hieu sao ý để đó thì sao tiết kiem cả bát nc chấm ah xong mặt thig nhăn nhó Chán quá về lun an cho bh quay lại hitle Chưa kể chỗ để xe phi tít lên dốc cao mà dốc kiểu cho ô tô ý lỗ chỗ lamd bằng kim loại ý xuống kieu chân sap thụt xong mấy ông nc đứng cười Nc gét hit le hit le,neg
347,5.0, Mình đi ăn gọi cấp độ tưởng cay ít thôi mà bỏng cả chắc tại ăn cay Mình thấy mì ăn nói chung là sợi mì quá to và không dai ăn cay quá nên chẳng cảm nhận được vị thịt với rau Và phục vụ cực gọi trà sữa từ đầu xong ăn hết mì mới mang Trong lúc ăn còn nhắc nhân viên mấy lần cơ mà vẫn không mang Mình chắc không quay lại nữa ăn thử cho biết,neu
30,9.2, Đồ của quán ăn rất ngon mà lại phục vụ nhiêt tình sẽ ủng hộ thường xuyên,pos
215,9.8, Ăn quá người gọi xuất gà xào cay vs bánh gạo cay hết hơn gạo cay rất vị vừa hành Hàn ăn ngon dã thì khá cay nếu ăn nhưng gói với panchan và rau thì quá Panchan hết thì gọi tùy viên phục vụ nhiệt Giá quay,pos
779,3.8, Nhin sach se va Nhung ma that su an ko Minh ko se quay lai day,neg
688,3.0, Giờ chán rồi,neg
999,1.0, Mình ăn hàng này từ năm trước ok rất mình thich ăn lòng va thịt bò nên kết quán này lắm luôn ý cuối mình ăn là năm ngoái thịt bò và lòng vẫn ngon Bẵng đi thời gian dài hnay tnhien thèm nên qua ăn gọi lòng xào thịt bò thịt bò thì bị ôi ăn có mùi rất kinh khủng bạn minh bảo thịt này hỏng r lòng thì dai và đắng hơn nữa họ còn độn thịt lợn vào phở mềm gọi ra ăn cùng thì cứ bị chua chua nc sốt ngxua đậm đà và sánh sánh bn thì bg lỏng lỏng và nhạt toẹt mng ạ mình sợ quá bỏ luôn k dám ăn nữa Chất lượng bg vô cùng tệ khuyên chân thành mng k nên k lại mất t oan giống mình đos,neg
790,3.0, Mình từ đầu ghé swing chung cảm giác thất nhân viên nói chuyện ồn không nụ PR đem rượu vang ma không ướp pha chế nước moktail quá khấu và âm thanh tốt,neg
773,1.0, Foody h toàn lấy để PR thôi theo foody gt đến đây nói thật là KO BAO GIỜ QUAY TRỞ LẠI ăn vỏ bánh ko nhân chẳg có đc j mấy ăn ko ngon ko bõ vs công bỏ thái độ nhân viên thì như chửi vào trong nó chẳg là cái j cả mà mấy bạn nhân viên phải lên mặt nói như kiểu là Mình gọi nc trc mà đến tận khi ăn xog lại phải nói thêm câu nữa mới đem ra trog khi bàn bên cạnh vs mấy bàn khác gọi sau mà ra lại là ko chấp nhận đc và ko bao h quay lại đây ăn,neg
771,4.0, Quán đồ ăn cũng ngon,neg
293,10.0, Mình gắn bó với Bobapop Đào Tấn vì nhà ngay môn Trà đào và trà sữa mật ong là hai vị hay gọi nhất,pos
967,3.6, Mình gọi cốc trà sữa uống đc sau thì bột matcha nó đọng lại dưới đáy cốc như thế Cá nhân mình thấy vị trà sữa ở đây hơi lợ lợ như kiểu nhiều hoá chất Mình và con bạn uống xong đều cảm thấy người bị mỏi riêng mình thì bị đau,neg
333,4.2, Mình vừa mua lần đầu bạn làm cùng rủ uống thử nên cũng Mình vốn quen uống ko lúc nào cũng order không đường nhưng hnay đến order thử thì bạn nhân viên bảo không có loại ko Mình đành gọi Hokkaido đường mà ngọt gắt khủng Đến đành về nhà cho nghìn cục đá vào cho tan ra,neu
